id_pesquisa,id_cliente,data_resposta,trimestre_ref,segmento_declarado,produto,canal,tempo_relacionamento,nota_satisfacao,comentario,id_cliente_num,qtd_atendimentos,nota_atendimento_media,qtd_atendimentos_resolvidos,qtd_atendimentos_pendentes,principal_motivo_contato,principal_canal_atendimento,produto_atendimento,qtd_registros_extrato,qtd_acessos_app_30d,qtd_reclamacoes_90d,tempo_resolucao_horas,suitability_pendente,produto_extrato
FD00378,C00542,2025-10-22,2025T4,Varejo,Tesouro Direto,App,5+ anos,10,Informacoes estavam faceis de encontrar,542,,,,,,,,2.0,9.0,0.0,5.9,0.0,CDB
FD00379,C00330,2025-11-28,2025T4,Private,Fundos,Internet Banking,2-5 anos,9,Assessoria ajudou na decisao,330,1.0,8.0,1.0,0.0,reclamacao atendimento,Chat,Tesouro Direto,3.0,7.666666666666667,0.0,16.533333333333335,0.0,CDB
FD00380,C00445,2025-10-22,2025T4,Varejo,COE,App,5+ anos,10,Informacoes estavam faceis de encontrar,445,1.0,10.0,0.0,1.0,reclamacao atendimento,Chat,COE,2.0,7.5,0.5,23.5,0.0,COE
FD00381,C00312,2025-12-04,2025T4,Private,Fundos,Internet Banking,0-6 meses,9,Assessoria ajudou na decisao,312,1.0,9.0,1.0,0.0,acesso app,Chat,Fundos,3.0,8.666666666666666,0.0,12.966666666666667,0.0,CDB
FD00382,C00517,2025-11-15,2025T4,Alta Renda,CDB,App,6-24 meses,4,Informacoes divergentes sobre o produto,517,1.0,10.0,1.0,0.0,reclamacao atendimento,Telefone,CDB,4.0,6.25,0.0,16.75,1.0,CDB
FD00383,C00290,2025-11-04,2025T4,Varejo,COE,App,5+ anos,9,Assessoria ajudou na decisao,290,1.0,9.0,1.0,0.0,acesso app,Chat,COE,4.0,8.0,0.0,24.325,0.0,COE
FD00384,C00223,2025-10-27,2025T4,Private,Carteira Administrada,Assessoria,0-6 meses,10,Consegui acompanhar minha carteira,223,2.0,10.0,2.0,0.0,acesso app,Agencia,CDB,3.0,4.0,0.0,26.433333333333334,0.0,CDB
FD00385,C00247,2025-11-09,2025T4,Alta Renda,Fundos,Internet Banking,2-5 anos,10,Boa experiencia no aplicativo,247,,,,,,,,3.0,8.0,0.0,13.066666666666668,0.0,Fundos
FD00386,C00102,2025-12-08,2025T4,Varejo,CDB,Central de Atendimento,0-6 meses,9,Boa experiencia no aplicativo,102,1.0,9.0,1.0,0.0,explicacao risco,Chat,CDB,1.0,7.0,0.0,31.0,0.0,CDB
FD00387,C00314,2025-10-16,2025T4,Novo Investidor,Tesouro Direto,App,0-6 meses,10,Atendimento claro e rapido,314,1.0,10.0,1.0,0.0,reclamacao atendimento,E-mail,Carteira Administrada,3.0,7.0,0.3333333333333333,65.39999999999999,0.0,Carteira Administrada
FD00388,C00500,2025-12-16,2025T4,Novo Investidor,Carteira Administrada,Assessoria,2-5 anos,8,Tive duvida sobre rentabilidade,500,1.0,7.0,1.0,0.0,explicacao risco,Chat,Tesouro Direto,3.0,5.333333333333333,0.0,33.36666666666667,1.0,Carteira Administrada
FD00389,C00173,2025-12-20,2025T4,Alta Renda,Tesouro Direto,App,5+ anos,3,Demora para resolver meu problema,173,,,,,,,,1.0,4.0,0.0,20.6,0.0,Tesouro Direto
FD00390,C00452,2025-10-09,2025T4,Alta Renda,Fundos,App,0-6 meses,10,Consegui acompanhar minha carteira,452,,,,,,,,3.0,7.0,0.0,9.5,0.0,Fundos
FD00391,C00484,2025-11-09,2025T4,Varejo,Tesouro Direto,Assessoria,6-24 meses,10,Informacoes estavam faceis de encontrar,484,2.0,9.5,1.0,1.0,reclamacao atendimento,Chat,Tesouro Direto,4.0,8.75,0.25,23.525,0.0,Tesouro Direto
FD00392,C00492,2025-10-11,2025T4,Varejo,COE,App,2-5 anos,7,Demorou um pouco para encontrar informacoes,492,,,,,,,,4.0,5.75,0.5,30.075,1.0,CDB
FD00393,C00078,2025-12-31,2025T4,Private,Fundos,App,0-6 meses,9,Boa experiencia no aplicativo,78,2.0,10.0,0.0,2.0,duvida rentabilidade,Chat,Fundos,3.0,8.666666666666666,0.0,23.433333333333334,1.0,Fundos
FD00394,C00258,2025-10-29,2025T4,Varejo,Tesouro Direto,Internet Banking,0-6 meses,9,Boa experiencia no aplicativo,258,,,,,,,,2.0,6.5,0.0,26.5,0.0,Carteira Administrada
FD00395,C00320,2025-11-04,2025T4,Private,Fundos,Assessoria,5+ anos,10,Boa experiencia no aplicativo,320,,,,,,,,1.0,6.0,0.0,14.5,0.0,Fundos
FD00396,C00260,2025-11-30,2025T4,Private,COE,App,6-24 meses,9,Atendimento claro e rapido,260,,,,,,,,1.0,11.0,0.0,28.9,0.0,COE
FD00397,C00432,2025-11-05,2025T4,Varejo,Carteira Administrada,App,2-5 anos,6,Demora para resolver meu problema,432,1.0,6.0,0.0,1.0,acesso app,Chat,Carteira Administrada,2.0,9.5,0.0,36.55,0.0,Carteira Administrada
FD00398,C00269,2025-10-06,2025T4,Alta Renda,CDB,App,2-5 anos,10,Atendimento claro e rapido,269,2.0,10.0,2.0,0.0,explicacao risco,Telefone,CDB,5.0,5.2,0.0,18.82,0.0,CDB
FD00399,C00048,2025-12-26,2025T4,Alta Renda,CDB,Assessoria,2-5 anos,10,Informacoes estavam faceis de encontrar,48,3.0,8.0,2.0,1.0,acesso app,Chat,CDB,3.0,8.0,0.0,17.933333333333334,0.0,CDB
FD00400,C00282,2025-11-01,2025T4,Alta Renda,CDB,App,2-5 anos,9,Boa experiencia no aplicativo,282,,,,,,,,2.0,10.5,0.0,22.799999999999997,0.0,CDB
FD00401,C00441,2025-10-06,2025T4,Private,CDB,App,2-5 anos,10,Atendimento claro e rapido,441,1.0,10.0,1.0,0.0,resgate,Chat,CDB,1.0,13.0,0.0,15.1,1.0,CDB
FD00402,C00011,2025-12-17,2025T4,Private,Fundos,App,0-6 meses,10,Informacoes estavam faceis de encontrar,11,2.0,8.0,0.0,2.0,reclamacao atendimento,E-mail,Carteira Administrada,3.0,5.666666666666667,0.3333333333333333,28.8,1.0,Carteira Administrada
FD00403,C00239,2025-11-08,2025T4,Varejo,Fundos,App,0-6 meses,9,Assessoria ajudou na decisao,239,,,,,,,,2.0,10.5,0.0,20.6,0.0,Fundos
FD00404,C00449,2025-10-09,2025T4,Alta Renda,CDB,App,6-24 meses,5,Nao consegui falar com assessor,449,1.0,10.0,1.0,0.0,reclamacao atendimento,Agencia,COE,3.0,9.0,0.0,23.433333333333334,0.0,CDB
FD00405,C00321,2025-11-19,2025T4,Alta Renda,Fundos,Internet Banking,6-24 meses,9,Boa experiencia no aplicativo,321,,,,,,,,3.0,6.666666666666667,0.0,8.4,0.0,CDB
FD00406,C00048,2025-12-03,2025T4,Alta Renda,Fundos,App,5+ anos,5,Informacoes divergentes sobre o produto,48,3.0,8.0,2.0,1.0,acesso app,Chat,CDB,3.0,8.0,0.0,17.933333333333334,0.0,CDB
FD00407,C00449,2025-12-06,2025T4,Alta Renda,COE,App,6-24 meses,10,Atendimento claro e rapido,449,1.0,10.0,1.0,0.0,reclamacao atendimento,Agencia,COE,3.0,9.0,0.0,23.433333333333334,0.0,CDB
FD00408,C00061,2025-10-03,2025T4,Alta Renda,Tesouro Direto,App,2-5 anos,9,Assessoria ajudou na decisao,61,,,,,,,,2.0,11.5,0.5,31.799999999999997,0.0,CDB
FD00409,C00394,2025-11-25,2025T4,Varejo,Fundos,App,5+ anos,10,Atendimento claro e rapido,394,2.0,10.0,0.0,0.0,explicacao risco,Chat,CDB,3.0,7.0,0.0,29.833333333333332,1.0,CDB
FD00410,C00468,2025-12-17,2025T4,Varejo,Carteira Administrada,App,2-5 anos,10,Atendimento claro e rapido,468,2.0,10.0,2.0,0.0,acesso app,Chat,CDB,4.0,6.5,0.0,18.575,1.0,CDB
FD00411,C00128,2025-11-26,2025T4,Varejo,Tesouro Direto,App,5+ anos,9,Boa experiencia no aplicativo,128,1.0,9.0,1.0,0.0,reclamacao atendimento,Telefone,CDB,3.0,7.666666666666667,0.0,10.266666666666666,0.0,CDB
FD00412,C00519,2025-11-26,2025T4,Novo Investidor,CDB,App,2-5 anos,4,Informacoes divergentes sobre o produto,519,1.0,8.0,1.0,0.0,duvida rentabilidade,Agencia,Tesouro Direto,4.0,9.5,0.0,25.9,0.0,CDB
FD00413,C00077,2025-12-18,2025T4,Varejo,Fundos,Central de Atendimento,6-24 meses,10,Boa experiencia no aplicativo,77,,,,,,,,,,,,,
FD00414,C00135,2025-11-09,2025T4,Novo Investidor,CDB,App,0-6 meses,10,Informacoes estavam faceis de encontrar,135,,,,,,,,1.0,9.0,0.0,29.1,1.0,CDB
FD00415,C00393,2025-12-30,2025T4,Alta Renda,Tesouro Direto,Internet Banking,6-24 meses,10,Informacoes estavam faceis de encontrar,393,,,,,,,,6.0,7.5,0.16666666666666666,15.483333333333334,1.0,CDB
FD00416,C00492,2025-12-18,2025T4,Varejo,Carteira Administrada,App,0-6 meses,9,Informacoes estavam faceis de encontrar,492,,,,,,,,4.0,5.75,0.5,30.075,1.0,CDB
FD00417,C00217,2025-11-27,2025T4,Alta Renda,Tesouro Direto,App,2-5 anos,9,Informacoes estavam faceis de encontrar,217,2.0,5.5,2.0,0.0,reclamacao atendimento,E-mail,CDB,3.0,7.0,0.0,20.599999999999998,1.0,CDB
FD00418,C00335,2025-12-31,2025T4,Private,CDB,Internet Banking,6-24 meses,10,Assessoria ajudou na decisao,335,3.0,10.0,3.0,0.0,acesso app,Telefone,CDB,4.0,7.5,0.0,30.05,1.0,Carteira Administrada
FD00419,C00388,2025-12-25,2025T4,Private,CDB,Internet Banking,2-5 anos,10,Consegui acompanhar minha carteira,388,1.0,9.0,1.0,0.0,reclamacao atendimento,Chat,Fundos,3.0,4.0,0.0,22.833333333333332,0.0,Fundos
FD00420,C00373,2025-11-26,2025T4,Private,Tesouro Direto,Internet Banking,6-24 meses,10,Consegui acompanhar minha carteira,373,,,,,,,,4.0,9.0,0.0,16.575,1.0,Fundos
FD00421,C00529,2025-12-20,2025T4,Private,Tesouro Direto,Central de Atendimento,2-5 anos,9,Informacoes estavam faceis de encontrar,529,,,,,,,,4.0,9.5,0.0,7.425,1.0,Tesouro Direto
FD00422,C00045,2025-12-01,2025T4,Private,Tesouro Direto,App,2-5 anos,4,Aplicativo travou durante consulta,45,,,,,,,,3.0,7.0,0.0,24.599999999999998,0.0,CDB
FD00423,C00078,2025-10-28,2025T4,Private,COE,Internet Banking,2-5 anos,9,Boa experiencia no aplicativo,78,2.0,10.0,0.0,2.0,duvida rentabilidade,Chat,Fundos,3.0,8.666666666666666,0.0,23.433333333333334,1.0,Fundos
FD00424,C00174,2025-12-18,2025T4,Private,Fundos,Assessoria,2-5 anos,10,Consegui acompanhar minha carteira,174,1.0,10.0,1.0,0.0,reclamacao atendimento,E-mail,Fundos,1.0,6.0,0.0,18.1,0.0,Fundos
FD00425,C00542,2025-10-28,2025T4,Varejo,CDB,App,6-24 meses,7,"Experiencia ok, mas poderia ser mais simples",542,,,,,,,,2.0,9.0,0.0,5.9,0.0,CDB
FD00426,C00139,2025-11-29,2025T4,Alta Renda,CDB,App,0-6 meses,8,Tive duvida sobre rentabilidade,139,2.0,8.5,1.0,0.0,acesso app,Chat,CDB,2.0,8.0,0.0,24.55,0.0,CDB
FD00427,C00162,2025-10-29,2025T4,Varejo,Tesouro Direto,Assessoria,6-24 meses,4,Aplicativo travou durante consulta,162,1.0,4.0,0.0,1.0,duvida rentabilidade,Telefone,Tesouro Direto,,,,,,
FD00428,C00075,2025-11-07,2025T4,Varejo,CDB,Assessoria,0-6 meses,8,Tive duvida sobre rentabilidade,75,,,,,,,,2.0,3.5,0.0,16.299999999999997,0.0,CDB
FD00429,C00002,2025-12-30,2025T4,Novo Investidor,Tesouro Direto,Assessoria,6-24 meses,8,"Atendimento resolveu, mas demorou",2,,,,,,,,1.0,1.0,0.0,15.6,0.0,Tesouro Direto
FD00430,C00408,2025-11-23,2025T4,Private,Tesouro Direto,App,2-5 anos,9,Informacoes estavam faceis de encontrar,408,3.0,9.666666666666666,2.0,1.0,duvida rentabilidade,Agencia,Tesouro Direto,4.0,11.0,0.0,20.475,0.0,CDB
FD00431,C00443,2025-11-18,2025T4,Alta Renda,Fundos,App,2-5 anos,10,Consegui acompanhar minha carteira,443,,,,,,,,2.0,6.0,0.5,23.7,1.0,CDB
FD00432,C00027,2025-12-24,2025T4,Private,Carteira Administrada,Internet Banking,6-24 meses,10,Boa experiencia no aplicativo,27,,,,,,,,1.0,2.0,1.0,40.7,0.0,Carteira Administrada
FD00433,C00276,2025-11-30,2025T4,Alta Renda,CDB,,6-24 meses,10,Consegui acompanhar minha carteira,276,2.0,9.0,2.0,0.0,duvida rentabilidade,E-mail,CDB,5.0,5.2,0.2,34.46,1.0,CDB
FD00434,C00410,2025-12-08,2025T4,Private,Fundos,Central de Atendimento,2-5 anos,7,"Experiencia ok, mas poderia ser mais simples",410,1.0,7.0,1.0,0.0,reclamacao atendimento,Chat,Fundos,2.0,2.0,0.0,17.85,0.0,Fundos
FD00435,C00228,2025-11-07,2025T4,Alta Renda,Tesouro Direto,App,2-5 anos,7,Demorou um pouco para encontrar informacoes,228,,,,,,,,4.0,7.25,0.0,49.4,0.0,Carteira Administrada
FD00436,C00165,2025-12-26,2025T4,Private,Tesouro Direto,Internet Banking,5+ anos,9,,165,,,,,,,,2.0,8.5,0.5,39.3,0.0,Carteira Administrada
FD00437,C00095,2025-10-22,2025T4,Varejo,CDB,Internet Banking,0-6 meses,1,Aplicativo travou durante consulta,95,1.0,1.0,1.0,0.0,reclamacao atendimento,Agencia,CDB,1.0,5.0,0.0,42.4,0.0,CDB
FD00438,C00201,2025-11-16,2025T4,Varejo,Fundos,App,2-5 anos,7,Tive duvida sobre rentabilidade,201,2.0,9.0,2.0,0.0,duvida rentabilidade,Chat,CDB,4.0,6.0,0.0,1.4,0.0,Tesouro Direto
FD00439,C00249,2025-12-18,2025T4,Novo Investidor,CDB,Internet Banking,5+ anos,9,Boa experiencia no aplicativo,249,2.0,9.0,1.0,0.0,cadastro,Telefone,CDB,3.0,5.0,0.3333333333333333,32.43333333333333,1.0,CDB
FD00440,C00074,2025-12-16,2025T4,Varejo,COE,App,2-5 anos,9,Atendimento claro e rapido,74,,,,,,,,1.0,11.0,0.0,39.7,0.0,COE
FD00441,C00158,2025-11-12,2025T4,Varejo,Fundos,App,0-6 meses,7,Demorou um pouco para encontrar informacoes,158,,,,,,,,2.0,6.5,0.0,9.85,0.0,Fundos
FD00442,C00529,2025-10-16,2025T4,Private,Tesouro Direto,App,2-5 anos,10,Consegui acompanhar minha carteira,529,,,,,,,,4.0,9.5,0.0,7.425,1.0,Tesouro Direto
FD00443,C00411,2025-12-26,2025T4,Alta Renda,Tesouro Direto,Central de Atendimento,6-24 meses,9,Atendimento claro e rapido,411,,,,,,,,4.0,6.75,0.0,17.05,1.0,Tesouro Direto
FD00444,C00383,2025-11-26,2025T4,Varejo,COE,App,2-5 anos,5,Nao ficou claro o risco do produto,383,1.0,6.0,1.0,0.0,acesso app,E-mail,COE,3.0,6.0,0.0,20.066666666666666,0.0,COE
FD00445,C00261,2025-11-18,2025T4,Varejo,CDB,App,2-5 anos,10,Assessoria ajudou na decisao,261,2.0,10.0,1.0,1.0,cadastro,Chat,CDB,2.0,5.5,0.5,25.85,0.0,CDB
FD00446,C00249,2025-11-27,2025T4,Novo Investidor,Tesouro Direto,Internet Banking,6-24 meses,7,Aplicativo poderia explicar melhor,249,2.0,9.0,1.0,0.0,cadastro,Telefone,CDB,3.0,5.0,0.3333333333333333,32.43333333333333,1.0,CDB
FD00447,C00503,2025-10-03,2025T4,Alta Renda,CDB,App,5+ anos,9,Assessoria ajudou na decisao,503,2.0,9.5,2.0,0.0,extrato,Chat,CDB,3.0,6.0,0.0,14.966666666666669,0.0,Tesouro Direto
FD00448,C00381,2025-12-03,2025T4,Private,CDB,App,6-24 meses,9,Atendimento claro e rapido,381,1.0,10.0,1.0,0.0,explicacao risco,Agencia,Tesouro Direto,3.0,7.333333333333333,0.6666666666666666,19.866666666666664,0.0,CDB
FD00449,C00032,2025-11-05,2025T4,Private,CDB,App,6-24 meses,10,Assessoria ajudou na decisao,32,,,,,,,,2.0,7.5,0.5,29.9,0.0,CDB
FD00450,C00271,2025-12-26,2025T4,Varejo,CDB,App,0-6 meses,7,Aplicativo poderia explicar melhor,271,1.0,10.0,0.0,1.0,duvida rentabilidade,Telefone,Fundos,5.0,5.0,0.0,29.26,0.0,Fundos
FD00451,C00219,2025-10-10,2025T4,Varejo,Fundos,Internet Banking,2-5 anos,10,Atendimento claro e rapido,219,2.0,9.0,2.0,0.0,resgate,Chat,Fundos,4.0,5.5,0.0,19.225,0.0,Tesouro Direto
FD00452,C00072,2025-11-26,2025T4,Private,Fundos,App,2-5 anos,9,Boa experiencia no aplicativo,72,1.0,9.0,1.0,0.0,explicacao risco,Telefone,Tesouro Direto,4.0,6.25,0.5,33.2,1.0,Tesouro Direto
FD00453,C00540,2025-12-15,2025T4,Private,Tesouro Direto,App,2-5 anos,10,Informacoes estavam faceis de encontrar,540,,,,,,,,2.0,9.0,0.5,17.75,0.0,Tesouro Direto
FD00454,C00013,2025-10-09,2025T4,Varejo,Tesouro Direto,App,5+ anos,8,Demorou um pouco para encontrar informacoes,13,,,,,,,,2.0,6.5,0.5,21.3,0.0,CDB
FD00455,C00540,2025-11-07,2025T4,Private,Tesouro Direto,App,5+ anos,10,Atendimento claro e rapido,540,,,,,,,,2.0,9.0,0.5,17.75,0.0,Tesouro Direto
FD00456,C00148,2025-12-28,2025T4,Alta Renda,Carteira Administrada,App,2-5 anos,10,Assessoria ajudou na decisao,148,,,,,,,,3.0,5.333333333333333,0.0,31.833333333333332,0.0,CDB
FD00457,C00490,2025-11-29,2025T4,Novo Investidor,Carteira Administrada,Assessoria,2-5 anos,10,,490,,,,,,,,2.0,9.0,0.0,42.5,0.0,Carteira Administrada
FD00458,C00236,2025-12-02,2025T4,Varejo,CDB,Internet Banking,2-5 anos,10,Boa experiencia no aplicativo,236,1.0,10.0,1.0,0.0,explicacao risco,Agencia,Tesouro Direto,3.0,5.0,0.0,29.766666666666666,0.0,CDB
FD00459,C00547,2025-10-22,2025T4,Private,CDB,App,2-5 anos,10,,547,,,,,,,,1.0,12.0,0.0,13.5,0.0,CDB
FD00460,C00456,2025-10-10,2025T4,Alta Renda,Fundos,App,6-24 meses,9,Atendimento claro e rapido,456,,,,,,,,2.0,6.5,0.0,15.7,0.0,Fundos
FD00461,C00431,2025-12-28,2025T4,Private,Fundos,Assessoria,0-6 meses,9,Consegui acompanhar minha carteira,431,,,,,,,,2.0,3.0,0.0,13.75,0.0,Fundos
FD00462,C00357,2025-11-14,2025T4,Private,Tesouro Direto,App,5+ anos,10,Consegui acompanhar minha carteira,357,1.0,9.0,1.0,0.0,resgate,Chat,Tesouro Direto,3.0,12.0,0.0,12.833333333333334,1.0,Tesouro Direto
FD00463,C00271,2025-10-15,2025T4,Varejo,Fundos,Assessoria,6-24 meses,10,Atendimento claro e rapido,271,1.0,10.0,0.0,1.0,duvida rentabilidade,Telefone,Fundos,5.0,5.0,0.0,29.26,0.0,Fundos
FD00464,C00133,2025-11-28,2025T4,Private,CDB,Central de Atendimento,6-24 meses,5,Informacoes divergentes sobre o produto,133,1.0,10.0,0.0,1.0,duvida rentabilidade,Telefone,Carteira Administrada,3.0,5.666666666666667,0.0,30.0,0.0,CDB
FD00465,C00413,2025-10-02,2025T4,Novo Investidor,Tesouro Direto,App,2-5 anos,7,"Atendimento resolveu, mas demorou",413,,,,,,,,1.0,8.0,0.0,27.3,1.0,Tesouro Direto
FD00466,C00276,2025-12-21,2025T4,Alta Renda,Fundos,Central de Atendimento,0-6 meses,10,Assessoria ajudou na decisao,276,2.0,9.0,2.0,0.0,duvida rentabilidade,E-mail,CDB,5.0,5.2,0.2,34.46,1.0,CDB
FD00467,C00506,2025-12-12,2025T4,Private,CDB,App,2-5 anos,10,Atendimento claro e rapido,506,1.0,10.0,1.0,0.0,reclamacao atendimento,Telefone,CDB,1.0,7.0,0.0,26.1,0.0,CDB
FD00468,C00377,2025-10-09,2025T4,Varejo,CDB,Internet Banking,5+ anos,10,Atendimento claro e rapido,377,,,,,,,,4.0,4.25,0.0,23.925,0.0,CDB
FD00469,C00286,2025-12-17,2025T4,Private,CDB,App,5+ anos,9,Consegui acompanhar minha carteira,286,,,,,,,,3.0,8.333333333333334,0.0,20.866666666666667,0.0,CDB
FD00470,C00292,2025-10-11,2025T4,Private,COE,Internet Banking,2-5 anos,9,Atendimento claro e rapido,292,,,,,,,,2.0,6.5,0.0,40.55,1.0,COE
FD00471,C00332,2026-02-25,2026T1,Varejo,CDB,Internet Banking,6-24 meses,8,Aplicativo poderia explicar melhor,332,1.0,7.0,0.0,1.0,extrato,E-mail,Fundos,3.0,6.333333333333333,0.0,13.1,1.0,CDB
FD00472,C00005,2026-01-11,2026T1,Private,CDB,Assessoria,6-24 meses,10,Informacoes estavam faceis de encontrar,5,1.0,10.0,0.0,0.0,duvida rentabilidade,Chat,Fundos,5.0,6.6,0.0,25.28,1.0,Fundos
FD00473,C00427,2026-01-06,2026T1,Alta Renda,Tesouro Direto,App,2-5 anos,10,Assessoria ajudou na decisao,427,1.0,10.0,1.0,0.0,reclamacao atendimento,Agencia,Tesouro Direto,4.0,3.5,1.0,43.7,1.0,Tesouro Direto
FD00474,C00048,2026-03-31,2026T1,Alta Renda,Carteira Administrada,Central de Atendimento,5+ anos,8,Tive duvida sobre rentabilidade,48,3.0,8.0,2.0,1.0,acesso app,Chat,CDB,3.0,8.0,0.0,17.933333333333334,0.0,CDB
FD00475,C00483,2026-03-01,2026T1,Alta Renda,Tesouro Direto,Internet Banking,5+ anos,9,Consegui acompanhar minha carteira,483,,,,,,,,1.0,8.0,1.0,30.2,0.0,Tesouro Direto
FD00476,C00466,2026-03-23,2026T1,Alta Renda,Tesouro Direto,App,5+ anos,9,Assessoria ajudou na decisao,466,,,,,,,,1.0,10.0,0.0,11.6,0.0,Tesouro Direto
FD00477,C00048,2026-01-27,2026T1,Alta Renda,COE,Central de Atendimento,0-6 meses,9,Boa experiencia no aplicativo,48,3.0,8.0,2.0,1.0,acesso app,Chat,CDB,3.0,8.0,0.0,17.933333333333334,0.0,CDB
FD00478,C00216,2026-02-03,2026T1,Private,Fundos,App,6-24 meses,4,Aplicativo travou durante consulta,216,,,,,,,,1.0,9.0,0.0,23.1,0.0,Fundos
FD00479,C00109,2026-03-24,2026T1,Private,CDB,Central de Atendimento,5+ anos,9,Consegui acompanhar minha carteira,109,1.0,10.0,1.0,0.0,resgate,Chat,CDB,3.0,4.0,0.0,23.566666666666666,0.0,CDB
FD00480,C00358,2026-02-22,2026T1,Varejo,Fundos,App,6-24 meses,9,Assessoria ajudou na decisao,358,2.0,,2.0,0.0,reclamacao atendimento,Chat,Fundos,3.0,10.0,0.0,16.366666666666664,0.0,Fundos
FD00481,C00108,2026-02-17,2026T1,Varejo,Carteira Administrada,App,2-5 anos,7,"Experiencia ok, mas poderia ser mais simples",108,,,,,,,,2.0,10.0,0.0,26.75,0.0,CDB
FD00482,C00202,2026-02-18,2026T1,Private,CDB,App,5+ anos,9,Boa experiencia no aplicativo,202,3.0,9.333333333333334,2.0,0.0,explicacao risco,Telefone,CDB,6.0,8.5,0.3333333333333333,34.03333333333333,0.0,CDB
FD00483,C00284,2026-02-21,2026T1,Private,Tesouro Direto,App,2-5 anos,10,Informacoes estavam faceis de encontrar,284,,,,,,,,4.0,8.5,0.25,30.025,0.0,COE
FD00484,C00009,2026-02-16,2026T1,Varejo,Fundos,App,0-6 meses,9,Informacoes estavam faceis de encontrar,9,,,,,,,,1.0,12.0,0.0,16.3,0.0,Fundos
FD00485,C00387,2026-02-09,2026T1,Alta Renda,CDB,Assessoria,6-24 meses,10,Atendimento claro e rapido,387,2.0,10.0,1.0,1.0,acesso app,Telefone,CDB,4.0,8.25,0.5,18.0,1.0,CDB
FD00486,C00217,2026-02-22,2026T1,Alta Renda,CDB,Assessoria,2-5 anos,9,Atendimento claro e rapido,217,2.0,5.5,2.0,0.0,reclamacao atendimento,E-mail,CDB,3.0,7.0,0.0,20.599999999999998,1.0,CDB
FD00487,C00425,2026-03-06,2026T1,Private,COE,App,2-5 anos,10,Atendimento claro e rapido,425,,,,,,,,1.0,5.0,0.0,8.1,0.0,COE
FD00488,C00530,2026-03-13,2026T1,Varejo,Carteira Administrada,App,6-24 meses,6,Demora para resolver meu problema,530,1.0,9.0,1.0,0.0,acesso app,Telefone,Carteira Administrada,5.0,7.6,0.2,32.760000000000005,1.0,Carteira Administrada
FD00489,C00479,2026-03-26,2026T1,Novo Investidor,Carteira Administrada,Central de Atendimento,6-24 meses,10,Consegui acompanhar minha carteira,479,2.0,10.0,2.0,0.0,resgate,Chat,Carteira Administrada,1.0,4.0,0.0,47.6,1.0,Carteira Administrada
FD00490,C00460,2026-01-01,2026T1,Private,CDB,App,6-24 meses,9,Consegui acompanhar minha carteira,460,,,,,,,,,,,,,
FD00491,C00393,2026-03-21,2026T1,Alta Renda,Tesouro Direto,Assessoria,6-24 meses,7,"Atendimento resolveu, mas demorou",393,,,,,,,,6.0,7.5,0.16666666666666666,15.483333333333334,1.0,CDB
FD00492,C00384,2026-03-19,2026T1,Varejo,Tesouro Direto,App,5+ anos,10,Boa experiencia no aplicativo,384,2.0,8.0,0.0,2.0,resgate,E-mail,CDB,4.0,9.75,0.25,43.675,0.0,CDB
FD00493,C00424,2026-01-13,2026T1,Alta Renda,CDB,App,2-5 anos,10,Informacoes estavam faceis de encontrar,424,1.0,10.0,1.0,0.0,reclamacao atendimento,Telefone,CDB,2.0,10.0,1.0,42.2,1.0,CDB
FD00494,C00134,2026-03-30,2026T1,Alta Renda,COE,App,2-5 anos,5,Nao consegui falar com assessor,134,,,,,,,,2.0,12.0,0.5,56.0,1.0,COE
FD00495,C00198,2026-01-04,2026T1,Novo Investidor,Tesouro Direto,App,2-5 anos,8,Aplicativo poderia explicar melhor,198,,,,,,,,1.0,14.0,1.0,35.7,0.0,Tesouro Direto
FD00496,C00414,2026-02-04,2026T1,Varejo,CDB,App,0-6 meses,10,Boa experiencia no aplicativo,414,1.0,10.0,1.0,0.0,reclamacao atendimento,Chat,CDB,2.0,8.5,0.0,12.3,0.0,CDB
FD00497,C00064,2026-03-02,2026T1,Alta Renda,Fundos,App,6-24 meses,8,Demorou um pouco para encontrar informacoes,64,,,,,,,,2.0,7.0,0.5,27.45,0.0,Fundos
FD00498,C00428,2026-01-14,2026T1,Novo Investidor,COE,App,6-24 meses,7,Demorou um pouco para encontrar informacoes,428,,,,,,,,2.0,11.5,0.5,33.0,0.0,CDB
FD00499,C00459,2026-01-04,2026T1,Private,Tesouro Direto,Internet Banking,6-24 meses,10,Consegui acompanhar minha carteira,459,1.0,9.0,0.0,1.0,reclamacao atendimento,Telefone,Fundos,5.0,5.0,0.0,20.22,1.0,CDB
FD00500,C00005,2026-02-12,2026T1,Private,Carteira Administrada,Internet Banking,6-24 meses,10,Consegui acompanhar minha carteira,5,1.0,10.0,0.0,0.0,duvida rentabilidade,Chat,Fundos,5.0,6.6,0.0,25.28,1.0,Fundos
FD00501,C00287,2026-02-26,2026T1,Alta Renda,Carteira Administrada,App,6-24 meses,9,Informacoes estavam faceis de encontrar,287,2.0,10.0,2.0,0.0,explicacao risco,Chat,Carteira Administrada,4.0,11.0,0.5,35.375,0.0,Fundos
FD00502,C00543,2026-02-12,2026T1,Private,Tesouro Direto,App,5+ anos,9,Assessoria ajudou na decisao,543,,,,,,,,1.0,9.0,0.0,20.7,1.0,Tesouro Direto
